,id,comment,class
846,846,Seria extremamente útil para mim como ele está me ensinando técnicas para escrever ensaios de nível avançado.,2
847,847,"Ele é detalhado, rigoroso e emocionante! apresentações do professor em materiais de vídeo são interessantes também!",2
848,848,grande thnx curso,2
849,849,curso maravilhoso!,2
850,850,Eu tenho aprendido muito por fazer este curso. Tenho recomendado o curso para amigos e famílias.,2
851,851,tão bom. deve ser contratado,2
852,852,É tão benéfico para os estudantes internacionais que foram preparadas no TOEFL iBT ou IELTS.,2
853,853,"tomando Ensaio escrito em primeiro lugar, não pode cancelar a inscrição neste curso neste",2
854,854,"Em primeiro lugar, eu gostaria de me apresentar a você. Estou Suliman da Líbia. Eu sou assistente de ensino na Universidade de Benghazi. Em segundo lugar, eu gostaria de lhe agradecer muito por seu trabalho duro e para este curso maravilhoso. Obrigado mais uma vez.",2
855,855,O curso é altamente eficaz!,2
856,856,"I aprender muito com esta classe até agora, mas eu estou tendo dificuldade para o questionário, eu sei que eu deveria tomar algumas notas, hahaha",2
857,857,Outra bem estruturado curso que fornecem desafios para ajudar a melhorar técnicas de ensaio escrito. Te agradece.,2
858,858,"Não é muito ""avançado""",0
859,859,"Neste ponto, eu acho que o curso é bom, no entanto não deve haver mais comentários. Três opiniões de pessoas que também está aprendendo não é suficiente, na minha opinião. Tenho recebido alguns comentários como 'algumas frases não são bons'. Que me diz absolutamente nada. Acho que as pessoas devem ser encorajadas para exemplificar o que eles significam, para levar as frases que eles acreditam que está errado, e estender why.For o resto, o curso é muito bom.",2
860,860,ajudou na minha phd tese escrita,2
861,861,"Estou apaixonado por este curso, um monte de boas informações, atividades práticas, etc ... Ele está me ajudando muito!",2
862,862,coisas agradáveis ​​para fazer e bons exemplos.,2
863,863,Fantástico e divertido!,2
864,864,Esta escrita curso avançado ilustra como escrever um ensaio da faculdade mais tempo e orienta estudantes de todo o mundo para começar sua primeira peça escrita.,2
865,865,"Extremamente pobre qualidade do ensino. Os próprios palestras são pouco mais do que o ser material lido diretamente fora os slides por um indivíduo com uma má compreensão sobre o idioma Inglês. A maioria dos slides são paredes de texto claro e não-descritivo. Mesmo com a leitura diretamente dos slides, o palestrante é excessivamente circunstancial em suas explicações se não apenas outright tangencial. Recomendo os autores para montar um fora curso de sua língua nativa, mas, neste caso, pelo menos, ele faz mais mal do que good.In suma, este curso tem o ar de um grupo de alunos do primeiro ano dando uma apresentação na íntegra a partir do lâminas, como também um outro comentador mencionado abaixo.",0
866,866,"Este curso é um descrédito para Coursera, e é baixos padrões são terríveis. De uma perspectiva puramente certificado com base, a única exigência para completar o curso são completamente os questionários. Eles são curtos, e pode ser facilmente pesquisei, ou os slides podem ser baixados e as respostas simplesmente Crtl + F para teclados. Não é zero necessidade de assistir as palestras (pelo menos para as primeiras 2 semanas) .Os palestras são terríveis si. O Inglês é além Horrível, e eu não entendo a cultura moderna de ter professores ensinam em línguas que não podem falar. É puramente leitura fora os slides em qualquer caso, palavra por palavra. Eu aprendi mais sobre os conceitos básicos em neurociência em 20 minutos de palestra de um curso separado, ""Computational Neuroscience"" do que toda a primeira semana here.If você realmente quer aprender neurociência, confira curso de introdução de HardvardX.",0
867,867,de fácil compreensão,2
868,868,"Este é o pior claro, mais patética que eu ter tomado online. Se a Universidade de Pequim acredita que este é o seu melhor - eu não vou tomar outro curso com eles. comando do instrutor do idioma Inglês é horrível e os sub-títulos são de alguma ajuda, mas não muito. Os instrutores estão falando apenas rostos na frente - eles não podem ensinar. Eles podem ser grandes no laboratório, mas mantê-los fora da sala de aula. I toughed para fora do curso, mas só piorou. Eu tinha originalmente se inscreveram para as partes 1 e 2 deste curso. parte cancelada 2. O uso de slides que não são claras / muito pequeno e não na tela o tempo suficiente para digerir a informação não ajudou. Faz um favor - evitar este curso. Como uma nota lateral - Tenho tomado em excesso de 25 cursos on-line, este foi o mais doloroso.",0
869,869,Muito bom curso !! Obrigado.,2
870,870,Muito chato ... O professor é apenas a leitura (com um mau Inglês). As ilustrações também são muito chato ...,0
871,871,O professor está a ler textos longos. Não é realmente atraente.,0
872,872,"Eu gostei muito do material apresentado neste curso e enquanto eu não duvido da proficiência dele é criadores pobres nível de Inglês falado de seus dois principais apresentadores me impede de recomendá-lo aos colegas. Como outra usuário observou, o seu Inglês pode ser bastante suficiente para o dia-a-dia com outros especialistas, mas para inadequada para estudantes de ensino que estão ouvindo muitos termos técnicos, pela primeira vez. As transcrições não são melhores e também contêm muitos erros. Eu acredito que este curso deve ser interrompido até que esses problemas sejam corrigidos.",0
873,873,"Muito excelente Claro, eu aprendi muito. Ele me permite saber o processo de desenvolvimento da neuro-ciência e também os heróis na mesma. Meu principal é splicing alternativo, eu desejo outros ramos das ciências da vida pode ter este tipo de curso também.",2
874,874,"Os professores soar como um grupo de alunos do primeiro ano apresentando um projeto de grupo, literalmente lendo notas fora de um slide do PowerPoint. Os professores também não pode falar Inglês, então ao invés de explicar as coisas em profundidade, eles tem que ler muito, muito lentamente frases básicas (para explicar assunto complexo) fora do que é basicamente um teleprompter.",0
875,875,"O curso apresenta uma série de informações interessantes, fascinante. Eu gostei especialmente o primeiro palestrante do sexo feminino. No entanto, houve alguns problemas com o download do curso de apresentações de slides e perguntas nunca foram respondidas nos grupos de discussão do fórum. Além disso, o segundo conferencista, embora muito interessante, muitas vezes não falar sobre o material que foi apresentado nos exames. Eu também acho que integra muito mais animação para descrever diferentes processos seria eficaz para que os alunos podem visualizar o conteúdo.",2
876,876,Dr. Li é um professor maravilhoso! Eu amo seu estilo muito!,2
877,877,Precisas e claras.,2
878,878,obrigado por abrir idéias no mundo da neurobiologia eu aprendi muito até agora e eu tenho certeza que vou aprender muito mais com você ..greetings de Guayaquil-Equador,2
879,879,"Até agora, os temas são muito interessantes, mas o sotaque do professor é tão difícil de seguir e distrai-me! Além disso, ela está olhando para baixo para ler o tempo todo e isso não reflete seu conhecimento.",1
880,880,"apresentações realmente pobres powerpoint e vídeos, metade em chinês. O sotaque do professor é horrível (eu não sou uma pessoa que fala Inglês nativo por isso é difícil para mim seguir Inglês quando mal falado, então eu cortar o som e só ler as legendas.) O conteúdo é, porém interessante.",0
881,881,"É um bom curso, com recursos materiais e compreensível. Acho que eles deveriam melhorar a quility de vídeo-aulas e alguns professores Indiferente têm boa pronúncia do Inglês.",2
882,882,"Claro fascinante, mas um pouco demais de matemática para o meu gosto.",2
883,883,"Eu não quero ser mau, mas a primeira semana foi terrível! Eu estava esperando que ele disse: ADVANCED neurobiology.I sinto mal dando esta revisão. Eu só estou largando o curso.",0
884,884,"Depois de terminar a semana 1, eu decidi ficar com a neurociência Médica da Duke University que está começando de novo. Eu também recomendo ""Compreender o Cérebro O Neurobiology of Everyday Life"", que eu acredito que foi ensinado pela Universidade de Chicago. Eu achei que eles sejam muito mais envolver o espectador e o formato a ser muito mais fácil de seguir. Eu encontrei-o visualmente perturbador e também tem que ter uma pausa para ler o slide antes de switches.It é muito ruim porque eu estava realmente ansioso para este curso. Ele também parecia que ela tinha muitos pronunciamento problemas das palavras e eu não quero aprender a pronunciar muitas delas incorretamente também muitos dos toboáguas não tem uma tradução em Inglês sobre eles.",0
885,885,Ótimo curso! Eu amei os professores!,2
886,886,"Acho que este é um campo muito agradável e estimulante. Os professores estão entusiasmados e divertido. O material do curso (slides, quizzes, legendas) precisa de ser polido, mas a organização geral do curso é lógico, claro e sistemático. Os presentes do curso vista de um experimentalista do assunto, que eu acho muito bom, considerando que muito material relacionado Coursera é bastante teórico. Há uma abundância de notas históricas e introduções de pontos de vista de pesquisa neurobiologia geral (não perca as entrevistas materiais excelente bônus!). Em particular, eu gostei da metáfora ""cherry picking"". Alguns alunos tiveram problemas com sotaque dos instrutores, mas talvez porque o Inglês não é a minha primeira língua, este não foi um problema para mim em tudo. Estou ansioso para a segunda parte do curso!",2
887,887,"Este curso é inútil e talvez até mesmo professores harmful.The teria feito muito melhor se eles tinham ensinado a classe em sua língua chinesa nativa e, em seguida, temos realmente um bom tradutor para fazer as legendas em English.I tentou desligar o som e apenas observando a apresentação ao ler as legendas, mas mesmo isso foi tão mal feito em termos de linguagem e apresentação, que, embora eu queria desesperadamente ter um curso de neurobiologia avançado, eu senti que este curso poderia realmente destruir o meu amor para o assunto ou ensinar-me coisas que são incorretos por causa da linguagem mistakes.If você não é um falante nativo de Inglês, em seguida, por todos os meios boi ainda mais claro como você vai aprender alguns hábitos inglês muito ruim e pronunciation.I'm certeza Inglês capacidade dos profs é bom para colaborar com outros profissionais que já conhecem o material, mas o ensino em Inglês foi um grande mistake.Again, eu sugiro que re-fazer a coisa toda em chinês e ficar realmente bom trans legislativas, regulamentares e legendas feita e então eu acho que poderia ser um curso incrível. Agora, como é, seria verdadeiramente insensato fazer este curso.",0
888,888,Chato e não pode fazer o sentido do uso de apresentação / linguagem e idioma.,0
889,889,"Antes de discutir as mutações genéticas ocorreram na doença de Alzheimer que mencionado quando se discute AIS, eu acho que um pouco de refresco sobre a síntese de proteínas eo padrão normal que se perturbado por certas maneiras como mutações provoca nomeadamente de diseases.some de material necessário para impedir que informações overlappinginteresting cursos, vá onthanks para seus esforços queridos professores",1
890,890,"Muita informação boa, mas a apresentação é muito ruim. Não são apenas os professores claramente lutando com o Inglês (e o material, chamando planos anatômicos ""placas"" e confundindo sulcos com fissuras, etc), mas alguns da gravação / edição de vídeo decisões torná-lo menos atraente e mais difícil de seguir. Por exemplo, o tamanho das imagens é muitas vezes comprometida porque eles escolheram para mostrar o professor no lado esquerdo da tela, mesmo que ele é absolutamente desnecessário fazê so.Overall, eu não recomendo este curso.",0
891,891,"Ótimo curso, muito a aprender em um curto espaço de tempo, mas com um excelente guia.",2
892,892,me entusiasmo,2
893,893,"atribuição de aplicativo é um must-fazer para os alunos que participam do curso. A segunda aplicação de rede de computadores é muito gratificante para mim terminar com ganhos em conceitos de gráfico, bem como trecho de programação com a minha mão na massa.",2
894,894,grande curso,2
895,895,"não Coursera não me permite sair da classe. Além disso, eu não posso fazer a lição de casa ou vídeo relógio no meu próprio ritmo.",0
896,896,"Grande classe, muito bem construído. Professores são muito experiente e os materiais do curso são bem desenhados. Comecei desde o início da classe sabendo muito pouco sobre python e algoritmo, por esta classe Estou bastante confortável codificação em python. E eu tenho que aplicar o que aprendi em minha entrevista de emprego. Definitivamente, uma grande classe! Aprendi muito, e ainda aplicá-lo no meu trabalho.",2
897,897,"Em comparação com os cursos anteriores desta especialização Achei isso um curso difícil. Calculando o big-O para si mesmo não foi fácil. As descrições dos aplicativos # 1 e # 2 não foram muito claro para mim no início (provavelmente porque o Inglês não é a minha primeira língua). Algumas frases que eu tinha que ler várias vezes antes de eu entender o que foi perguntado. Mas as coisas que aprendi são úteis e eu sou definitivamente a certeza de que o que eu aprendi aqui eu posso usar no meu trabalho como engenheiro de software. Obrigado Luay, Scott e Joe para outra excelente curso.",2
898,898,"Muito bla, bla, bla. Muito lentamente, muito chato.",1
899,899,Um claro que eu gosto muito!,2
900,900,"As aplicações foram muito demorado. Por favor, considere a adição de uma ferramenta que torna mais fácil de gráficos. O curso em si foi muito bom e envolvente e sem nós sabê-lo, iria ensinar os fundamentos do núcleo de computação através de exercícios de codificação.",2
901,901,"É preciso alguma dedicação séria de compreender e aplicar o material se de matemática e computação são estranhos a você, como se fossem para mim. Mas se você aplicar essa dedicação, o material é acessível e o sentimento de realização é tremenda. Grande classe / ensino.",2
902,902,otimização e fragmentation..algos arithmos resiliência olokliroma..fractal ..,2
903,903,"Um dos melhores curso oferecido pela Coursera, ajuda a desenvolver muito fortes fundamentos se novo ,.",2
904,904,"Projeto é interessante, bu a palestra de vídeo é uma espécie de repetitivo e não cobre muito",2
905,905,"A transição a partir da plataforma Coursera original para o novo reduziu significativamente a minha satisfação geral com a experiência do curso (I já tomou os 4 campos de arroz anteriores desta série e se eles muito) .Major fatores que contribuem para o meu descontentamento: - A mudanças na interface de utilizador são indesejável e ter prejudicou minha capacidade de interagir com o material .-- Houve arbitrário (e sem aviso prévio) muda a policia, por exemplo, largando distinção classificação .-- O aumento de preços por curso e trancar de atribuições apenas para aqueles que pagaram tem efeitos colaterais infelizes, incluindo .-- Em contraste com cursos anteriores desta série que tinha uma comunidade ativa engajamento fóruns de discussão estão agora relativamente vazio, correndo os cursos mais frequentemente não vai ajudar este situation.Having anteriormente sido um evangelista não remunerado para a abordagem Coursera e materiais que eu agora me encontro extremamente relutantes em recomendar esta experiência revisto para os colegas.",0
906,906,"Eu encontrei o material deste curso para ser muito esclarecedor, não é muito difícil se você tem o fundo apropriado. No entanto, vai demorar uma quantidade razoável de tempo para totalmente concluída. Como parte da especialização, todas as habilidades que eu aprendi foram consolidadas e colocar em uma aplicação interessante com esta classe.",2
907,907,"As palestras não vai chegar perto da compreensão que você precisa para completar as tarefas. embora a aplicação de recursos will.The é grande, e duro para que você realmente tem que entender a material.You foram avisados, este curso é muito diferente de outros cursos de especialização!",2
908,908,Um curso muito imperativo!,2
909,909,Excelente curso. Seu conteúdo é muito interessante e realista. Eu sugiro que este curso se você quer melhorar sua knolowgede sobre os países de cultura e outros americanos.,2
910,910,É muito intrigante!,2
911,911,curso maravilhoso! Muito obrigado por seus esforços.,2
912,912,"curso muito interessante. Cada módulo tinha várias ""surpresas"" que me fascinou. Todos os alto-falantes são fáceis de entender e interessante. Gostaria de ver Parte 2 com a Rússia, Inglaterra, Turquia, etc. Faz-lo consciente de como diferente países pode olhar para o mesmo problema.",2
913,913,Este curso me deu uma visão de abrir os olhos do mundo. Eu posso ver como este curso pode se transformar em uma experiência mais dinâmica e interativa educação no futuro.,2
914,914,"Embora algumas das informações apresentadas foi interessante, parecia estranhamente inclinado para a perspectiva de estrangeiros altamente qualificados. Eu tinha esperança de obter mais informações sobre como a América é visto pelas massas (estrangeiros).",0
915,915,"parecia tipo de mudo no início, mas ficou ainda melhor",2
916,916,"Um olhar revelador de como o resto do mundo vê os EUA. Talvez isto deveria ser oferecido aos estudantes do ensino médio, SOMT hey pode entender melhor como outras nacionalidades reagir a ""americanos""",2
917,917,"Úteis sobre a américa sabendo através do olho de outro país. No entanto, acho que o curso seria mais interessante se se poderia incluir mais discussão sobre como todos aqueles país e US ver uns aos outros agora, em vez de se concentrar muito do seu conteúdo na história.",2
918,918,"Não há traduções disponíveis, apesar do que as legendas e transcrições dizer.",0
919,919,"Muito obrigado por este curso bonito. Tantos conceitos, claramente explicadas e com grande paixão. Os melhores votos de Montevidéu, Uruguai.",2
920,920,É UMA educativa e CURSO produtivo.,2
921,921,O maior curso em Agroeconomics! Altamente recomendado!,2
922,922,isso é um bom curso !!!!,2
923,923,"Tenho 29 anos de idade, Funcionários / professor de Adicionar ao dicionário Universidade, Lao PDR, Profissional Afiliação é Pecuária e animal ajuda cuidados Unidade de Serviço, ISU técnico, ensino e pesquisador da Unidade de Zootecnia da Faculdade de Agricultura e Meio Ambiente, Universidade de Savannakhet, Lao PDRDetail sobre mim: https://livestockevolutionweb.wordpress.com/The básicas sobre assunto meu particular está focando a gestão dos animais para Produzido a mercadoria e planejamento de gestão de marketing na regional. Mas, o conhecimento - minhas habilidades é uma diferença com académicos gerais. Se o conhecimento - habilidades no gado melhorar e desenvolvimento com diversificar, veterinária, pode trabalhar com pessoas ou agricultores no local é muito bem, o conhecimento - habilidades sobre modelo de design em pesquisas tanto no científica experimento social e, escrevendo proposta de pesquisa, assuntos Research ... Assim, a baseada em fatos da minha origem, é vir de famílias com relativamente pobre do estado desde congênita até atualmente. Limite de dinheiro é como o fator chave para o meu trabalho e privados para estudo sobre grau mais elevado. Então, eu tenho que aprender por experiência própria por toda parte. E também, eu estou construídas muitas actividades concentrar a produção Agricultura certeza: arroz crescendo junto com o gado para a segurança alimentar e renda extra para minha família. Ao longo da última, na minha vida é como normalmente terá que as faces com a luta real com desafio da agricultura de produção em todos os dias. O principalmente é: se deteriorando na abundância de recursos naturais e da concorrência influenciam sistema mercado, incluindo uma ampla aberto no sistema de liberalização do comércio global de todo o mundo Torne-se um canal para o sistema de mercados integração em nível internacional vir a regional mais fácil. O que não é possível evitar a chance de variabilidade em termos de popularidade, distinguir grau de produção e pressão sobre os preços dos produtos. não tem equilíbrio entre preço cedeu e custo na produtividade. Portanto, eu estou tentar aprender e experimentar por meus eus todo pode encontrar algo útil na redução do custo na minha produtividade e ajuda a aumentar a eficácia no meu processamento da produção foco gado. E pode descobrir alguns métodos para a evolução meu processo de gado se tornar como o Producing para Vendas na corrente. O seguinte é: 1) Estou pode projetar e construir o Incubadoras incubatório 3 modelos, em each3 modelos tem 4 tamanhos (a média como a galinha (preço baixo e alta qualidade) .2) Estou pode criar novo feed de frango , conduta e codornizes receitas 3 por utilização de enzima amoreira fruta Microorganismo extracto (probiótico) rendimento em processamento de fermentação de mandioca com diversos folha mandioca. Torne-se a ingrediente na alimentação seu pode ajudar a baixo custo 2/5 de alimentação preço do concentrado. Mas bairros de eficiência com geral da concentrations.3) Estou pode criar um novo suplemento para ruminantes pela mandioca de utilização Probiótico fermentação com diversos mandioca folha (+ uréia 1%) edifício suplementos para foco ruminantes para ajuda a manter o peso durante a estação seca e ajuda no casos do eficazes em uso de nutrição em palha de arroz de cattleIn cada descobrir, um como o físico no inovador são criados a partir do sistema de gado em minha família orientada em estrutura básica da atividade do passo a passo, com a integração entre teoria - científica princípios para que o conceito de sob a base de condições e potencialmente sair para avaliar a probabilidade junto com a considerar a partir da capacidade de utilização e equilíbrio média de custo de produção por preços dos produtos para que o indicador de eficiência de fornecer produtiva per tempo em processo de produção . O resultado de tal inovador de descoberta é bom. E no atual tem muitas famílias de população e de pequenos produtores na comunidade usando a minha ideia e meu produto para melhorar o sistema de produção de animais deles. No entanto, só é aplicada ao relacionamento natureza pessoal em estreita. Há não tem que publicar oficial no vasto anéis. A minha licenciatura em corrente Ainda é como a chave para limite na confiança de várias organizações Em ambos governamentais e privadas, que criou Dentro e fora do país, incluindo nível internacional.",2
924,924,O curso é bem detalhado e bem palestras.,2
925,925,"Claro útil, separados em grandes temas e dentro de um prazo razoável.",2
926,926,"Um curso excepcional. A amplitude do material é grande, e ainda há um monte de detalhes e algumas instruções bastante específicas. O ritmo é bom - cada módulo abrange apenas o suficiente antes de passar para o próximo tópico, por isso é engajar sem ser esmagador. Há uma boa variedade de discussões, de teoria econômica, estudos de casos práticos e entrevistas com os agricultores. Baseia-se o que eu aprendi em outros lugares, por isso será útil para aplicação no mundo real.",2
927,927,Tal curso informativo,2
928,928,Campo agradável temos uma breve idéia sobre a agricultura por um dos renomado professor David Pannell senhor,2
929,929,"curso interessante da Agricultura e Economia, muito útil para revisar conceitos econômicos importantes e também para aprender mais sobre a agricultura. Altamente recomendado.",2
930,930,Uma boa e curso relevante,2
931,931,Muito gratificante e insightfull aprendi uma tonelada!,2
932,932,i como este curso muito,2
933,933,"Fornece uma base agradável na compreensão de como princípios econômicos são utilizados para investigar a produção agrícola. Poderia fornecer um pouco mais de uma base econômica, mas o curso é amplo em vez de profundidade.",1
934,934,Foi uma experiência incrível. Eu aprendi muito. Obrigado :),2
935,935,"É realmente sobre a economia em seu sentido mais amplo: como os diferentes aspectos naturais, sociais e financeiros desempenham em conjunto para presente e futuro dos agricultores e as comunidades em que vivem in.I recomendo este curso para qualquer pessoa, mesmo que não seja especificamente interessados ​​em economia agricultura .",2
936,936,"Estou muito animado para participar neste curso e que tem realmente melhorou o meu valor. eu recomendo fortemente que todos. Um grande obrigado para a equipe Coursera para tal iniciativa e também para a faculdade Agricultura da Universidade de Western da Austrália Ocidental para tal parceria. Estou muito grato, ansioso para trabalhar com você. BRAVO!!!",2
937,937,"Um excelente curso e experiência online. Vindo de um fundo industrial gestão ambiental, isso me deu uma visão e interesse",2
938,938,conteúdo enriquecedor juntamente com,2
939,939,Wonderful claro !! Eu recomendo a todos no espaço Agrícola.,2
940,940,Bom curso bastante,2
941,941,"É um belo campo! Não só eu aprender mais (do que eu estimado) sobre economia e agricultura, houve também um bom equilíbrio entre teoria e aplicações práticas. As leituras recomendadas são relacionáveis ​​e reforçar o conteúdo dos vídeos. Como professor, Dave tem o cuidado de apresentar ambos os lados de qualquer questão (por exemplo, ele apresenta tanto gylphosate como o maior herbicida utilizado, mantendo que também é muito controverso). Pannell As discussões são uma delícia de ler, uma vez que entregar o conteúdo pretendido sem soar como trabalhos de pesquisa, que às vezes eles podem realmente ser baseada. É maravilhoso ver esses pesquisadores ter a paciência de blog sobre essas questões online! Em um nível mais sutil, coisas como as escolhas de localização (fazendas para as semanas agrícolas e edifícios para semanas de política / institucional), alterando música de fundo - todos feitos enriqueceu minha experiência Claro, eu acho que ainda terá de escovar os meus conceitos de vez em quando (uma vez que um curso on-line não pode substituir a internalização de um assunto através de compreensão rigorosa e exame), e é claro que eu tenho bastante mais de ""aprender"" nesta área (que não faz:? P) .Mas o curso foi uma introdução muito informativo, equilibrada e altamente interessante para mim!",2
942,942,"Um grande campo de curta entregue por um dos melhores economista agrícola do mundo, com uma grande história publicação",2
943,943,"O curso foi incrível eu aprendi um monte de coisas novas. se alguém responder a estas revisões eu quero acrescentar algo. No teste final eu não encontrar bom resultado. Qual pergunta que eu marcado errado e que um direito. Então, por favor resolver este problema.",2
944,944,Great Course já aprendi muito. E ainda esperando para saber mais.,2
945,945,"Grande exercício mental. Bem explicado, mas os desafios de codificação e questões de bônus estão desafiando o suficiente para permitir um grande crescimento, mesmo para os alunos mais avançados.",2
946,946,Como alguém com a matemática de nível única (UK) do ensino médio eu apenas sobre conseguiu seguir esta. Ainda estou confuso com logaritmos. Eu acho que eu deveria ir e ler a matemática para recursos de informática.,2
947,947,"Eu tinha um grande momento de fazer este curso. Foi um curso muito bom em algoritmos que explicou os conceitos básicos muito bem, em vez de apenas fornecer uma visão geral de alto nível. As atribuições levar algum tempo, mas ele se alinha com o que o professor está ensinando. O instrutor é absolutamente excelente, porque ele leva o tempo para percorrer as contas e iterações que ajuda a desenvolver uma intuição mais profunda para estes algoritmos. Ansioso para completar seus outros cursos quando eu tenho tempo.",2
948,948,"Curso é brilhante, mas pelo menos para mim a conclusão demorou em média 3 vezes mais esforço do que o esperado pelos autores (4-8 horas / semana). Claro que isto é principalmente devido a minha pouca experiência com programação, mas ainda assim, pode ser relevante para outros alunos, que don! T têm muita experiência.",2
949,949,Às vezes demasiado matemática.,2
950,950,"Ele foi uma fantástica e desafiando course.And, o palestrante Mr.Tim Roughgarden que introduziu a essência que eu need.So, é claro, eu devo-lhe um grande thank.Thank todos vocês.",2
951,951,Professor Roughgarden explica tudo claramente e está envolvida no assunto. Seu entusiasmo sobre algoritmos vem embora no seu ensino.,2
952,952,"Professor Roughgarden conseguiu explicar todas as ideias algorithom de uma forma clara e simples, e dar-nos uma compreensão muito intuitivo destes métodos. Ele me deu confiança neste campo, mesmo que eu não estou formando em CS.",2
953,953,"Eu gostei deste curso. Eu aprendi muito, e especialmente se as atribuições de programação. Ansioso para começar curso de 2.",2
954,954,Bem desenhado e boa para refrescar o básico em muitos algoritmos de topo,2
955,955,Muito útil course..Loved-lo.,2
956,956,"Este curso tem relativamente poucas instruções sobre a lição de casa. Eu acredito que mais casos de teste seria melhor. (Embora capaz de ser encontrada no fórum.) Além disso, palestra é realmente incrível. Muito obrigado.",2
957,957,"Muito bom curso de algoritmos. Eu comprei o livro para me ajudar a entender, mas as palestras torná-lo mais fácil e, portanto, muito mais divertido para entender a análise. Olhando para a frente para completar a especificação",2
958,958,Eu gosto deste curso muito. Vai aprender tudo na especialização.,2
959,959,"Excelente curso. A análise estatística foi um pouco rápido demais e esmagadora para o final, mas no geral eu aprendi muito.",2
960,960,Eu realmente gostaria de fazer este curso como eu estou atualmente ciência da computação e obrigado por me conceder este curso Yuhuuuuu!,2
961,961,é muito importante para aprender algoritmos como é verdadeiramente disse que é o coração da programação de computadores .. Estou muito feliz e obrigado por oferecer tal curso para Coursera e apenas começou a esperança vai aprender alguma coisa para que ele vai ajudar !!!!,2
962,962,"O professor é muito bom. No entanto, imagens e gráficos significa que mil palavras. Estas palestras confiar demais em palavras. Torna-se como visualizar os conceitos. Espero ver mais fotos. Animação vai ser o melhor.",1
963,963,"Ótimo curso, mas áudio e vídeo são terrivelmente fora de sincronia.",2
964,964,"O curso foi muito bom. Definitivamente o dinheiro, e melhor do que eu esperava de um curso online. Eu pensei que era um pouco pesado com provas de probabilidade, mas que é provavelmente porque eu luta com estatísticas.",2
965,965,A very nice claro!,2
966,966,"Fiquei contente de começar a exposição aos algoritmos famosos através desta classe, mas eu não sinto que eu realmente desenvolvido uma intuição para raciocinar sobre o seu tempo de execução. A classe foi um desafio, mas principalmente para as razões erradas. Passei mais tempo e energia derramando sobre as respostas aos questionários complicados e ter que implementar algoritmos exatamente como descritos nas notas de aula, em vez de realmente realmente aprendendo. Ele também me levou muito mais tempo do que os 4-8 horas por semana anunciado para completar cada semana.",1
967,967,Muito obrigado! I cresceu tanto no campo de Algoritmos porque deste curso. Para o próximo.,2
968,968,Gostei do estilo e intensidade do curso!,2
969,969,Esta é a melhor algoritmo claro que eu já fiz!,2
970,970,"O instrutor deste curso é absolutamente excelente. Ele é um mestre do assunto e explica o material para obter os conceitos por trás dele, em vez de apenas uma compreensão superficial. Ele também não se perder em notação matemática, explicando claramente o que cada pedaço da matemática que ele está nos mostrando significa.",2
971,971,Curso muito bom!,2
972,972,É uma introdução incrível para algoritmos. Eu gostava de ouvir as palestras. Todos os algoritmos foram explicados em detalhe.,2
973,973,O curso foi bastante útil e esclarecedora! I foi um bom começo para aprender algoritmos!,2
974,974,"Tim Roughgarden ensina com humor e profundidade. Falando com verve idiomática, ele injeta vida em algoritmos!",2
975,975,Um imperativo para o totó do computador wannable.,2
976,976,As idéias deste curso são divertidos.,2
977,977,"Muito boa revisão de divisão e conquista, no entanto, eu só recomendo para aqueles que estão dispostos a colocar no trabalho duro quanto eu achei um desafio.",2
978,978,Estou tão feliz que eu tenha tomado este curso. Este é realmente fantástico.,2
979,979,Muito útil,2
980,980,"Este é um bom curso. O professor é muito clara, eo material é muito interessante. As atribuições de programação são interessantes: os problemas feitas são muito simples, mas a entrada é geralmente muito grande para usar a força bruta: você realmente tem que implementar os algoritmos apresentados nos vídeos. Isso faz com que você percebe o quanto algoritmos inteligentes pode fazer um nível difference.The da classe é relativamente alto, em comparação com outros cursos Coursera eu tomei. Se você quiser algum treinamento sério em algoritmos, não procure mais.",2
981,981,"Eu recomendaria este curso para quem tem alguma experiência com codificação, mas não tomou um algoritmo curso. Eu particularmente gosto deste curso porque é mais ""math-pesado"" do que alguns dos outros cursos. Depois de fazer este curso, você pode não ser capaz de resolver todos os problemas Leetcode (então provavelmente não vai ajudar com suas entrevistas diretamente), mas a partir de um ponto de vista intelectual, acho que o instrutor faz um bom trabalho explicando por que as pessoas se preocupam com algoritmos e como analisar uma classe de algoritmos rigorosamente.",2
982,982,Desafiando mas perspicaz. Definitivamente vale a pena.,2
983,983,"Este curso oferece uma das melhores introduções ao raciocínio sobre algoritmos de uma forma matemática. No entanto, não é apenas teoria, mas também lhe dá conselhos práticos e força-o a polir suas habilidades de programação, bem com a implementação de algumas das mais algoritmos úteis e populares para classificação e aplicações similares em qualquer idioma que você deseja.",2
984,984,"Excelente curso. O que eu valorizava mais sobre este curso foi a clareza com que são explicados provas e algoritmos. Em aprender algoritmos um realmente lucros de um grande professor. Tenha em mente que este curso envolve a matemática para provas e creio que um tem que ser muito curioso sobre algoritmos e mergulhar em provas para tirar o máximo proveito deste curso. Em relação atribuições são um desafio, mas definitivamente acessível se você tem alguma experiência em programação. Meu conselho: não desanime, isso é tudo sobre resiliência!",2
985,985,Excelente campo! Eu recomendaria a todos que quer aprender algoritmos.,2
986,986,"Awesome, agora eu sei porque algoritmos são mais importantes .. !!",2
